transaction_id|transaction_date|transaction_time|transaction_qty|store_id|store_location|product_id|unit_price|product_category|product_type|product_detail
131555|2023-06-15|17:18:20|2|3|Astoria|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
131556|2023-06-15|17:18:24|2|8|Hell's Kitchen|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
131557|2023-06-15|17:18:33|1|5|Lower Manhattan|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
131558|2023-06-15|17:22:14|1|3|Astoria|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
131559|2023-06-15|17:27:33|2|8|Hell's Kitchen|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
131560|2023-06-15|17:27:33|1|8|Hell's Kitchen|79|3.75|Bakery|Scone|Jumbo Savory Scone
131561|2023-06-15|17:27:35|1|8|Hell's Kitchen|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
131562|2023-06-15|17:28:18|1|3|Astoria|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
131563|2023-06-15|17:28:39|1|8|Hell's Kitchen|37|3.0|Coffee|Barista Espresso|Espresso shot
131564|2023-06-15|17:28:39|2|8|Hell's Kitchen|65|0.8|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
131565|2023-06-15|17:34:15|1|8|Hell's Kitchen|87|2.1|Coffee|Barista Espresso|Ouro Brasileiro shot
131566|2023-06-15|17:34:15|1|8|Hell's Kitchen|72|3.25|Bakery|Scone|Ginger Scone
131567|2023-06-15|17:35:22|2|3|Astoria|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
131568|2023-06-15|17:36:45|1|3|Astoria|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
131569|2023-06-15|17:40:01|2|8|Hell's Kitchen|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
131570|2023-06-15|17:41:07|2|8|Hell's Kitchen|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
131571|2023-06-15|17:41:59|2|8|Hell's Kitchen|87|3.0|Coffee|Barista Espresso|Ouro Brasileiro shot
131572|2023-06-15|17:47:53|1|8|Hell's Kitchen|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
131573|2023-06-15|17:49:05|1|3|Astoria|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
131574|2023-06-15|17:52:03|2|8|Hell's Kitchen|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
131575|2023-06-15|17:52:50|1|8|Hell's Kitchen|40|3.75|Coffee|Barista Espresso|Cappuccino
131576|2023-06-15|17:55:12|2|5|Lower Manhattan|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
131577|2023-06-15|17:57:14|1|3|Astoria|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
131578|2023-06-15|17:57:22|1|8|Hell's Kitchen|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
131579|2023-06-15|17:57:25|2|3|Astoria|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
131580|2023-06-15|17:59:11|2|8|Hell's Kitchen|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
131581|2023-06-15|17:59:11|2|8|Hell's Kitchen|65|0.8|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
131582|2023-06-15|18:01:36|1|5|Lower Manhattan|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
131583|2023-06-15|18:01:36|1|5|Lower Manhattan|77|3.0|Bakery|Scone|Oatmeal Scone
131584|2023-06-15|18:01:43|1|5|Lower Manhattan|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
131585|2023-06-15|18:04:02|2|5|Lower Manhattan|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
131586|2023-06-15|18:04:07|1|5|Lower Manhattan|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
131587|2023-06-15|18:06:18|1|5|Lower Manhattan|87|3.0|Coffee|Barista Espresso|Ouro Brasileiro shot
131588|2023-06-15|18:06:48|2|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
131589|2023-06-15|18:09:43|2|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
131590|2023-06-15|18:09:43|1|3|Astoria|75|3.5|Bakery|Pastry|Croissant
131591|2023-06-15|18:09:53|2|5|Lower Manhattan|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
131592|2023-06-15|18:12:52|2|8|Hell's Kitchen|38|3.75|Coffee|Barista Espresso|Latte
131593|2023-06-15|18:13:46|1|5|Lower Manhattan|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
131594|2023-06-15|18:15:31|1|8|Hell's Kitchen|38|3.75|Coffee|Barista Espresso|Latte
131595|2023-06-15|18:15:31|2|8|Hell's Kitchen|84|0.8|Flavours|Regular syrup|Chocolate syrup
131596|2023-06-15|18:17:12|1|8|Hell's Kitchen|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
131597|2023-06-15|18:17:56|1|5|Lower Manhattan|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
131598|2023-06-15|18:17:56|1|5|Lower Manhattan|70|3.25|Bakery|Scone|Cranberry Scone
131599|2023-06-15|18:18:05|1|3|Astoria|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
131600|2023-06-15|18:18:17|1|8|Hell's Kitchen|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
131601|2023-06-15|18:22:36|2|3|Astoria|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
131602|2023-06-15|18:22:36|1|3|Astoria|74|3.5|Bakery|Biscotti|Ginger Biscotti
131603|2023-06-15|18:22:36|1|3|Astoria|81|28.0|Branded|Clothing|I Need My Bean! T-shirt
131604|2023-06-15|18:22:40|2|3|Astoria|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
131605|2023-06-15|18:22:40|1|3|Astoria|1|18.0|Coffee beans|Organic Beans|Brazilian - Organic
131606|2023-06-15|18:22:41|2|3|Astoria|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
131607|2023-06-15|18:22:41|1|3|Astoria|75|3.5|Bakery|Pastry|Croissant
131608|2023-06-15|18:23:06|2|5|Lower Manhattan|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
131609|2023-06-15|18:23:33|1|3|Astoria|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
131610|2023-06-15|18:23:33|1|5|Lower Manhattan|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
131611|2023-06-15|18:23:33|1|5|Lower Manhattan|82|12.0|Branded|Housewares|I Need My Bean! Diner mug
131612|2023-06-15|18:23:55|2|8|Hell's Kitchen|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
131613|2023-06-15|18:24:13|1|8|Hell's Kitchen|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
131614|2023-06-15|18:24:59|1|3|Astoria|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
131615|2023-06-15|18:24:59|1|3|Astoria|72|3.25|Bakery|Scone|Ginger Scone
131616|2023-06-15|18:27:41|1|3|Astoria|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
131617|2023-06-15|18:27:51|2|5|Lower Manhattan|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
131618|2023-06-15|18:30:28|1|3|Astoria|39|4.25|Coffee|Barista Espresso|Latte Rg
131619|2023-06-15|18:30:28|1|3|Astoria|84|0.8|Flavours|Regular syrup|Chocolate syrup
131620|2023-06-15|18:30:37|1|3|Astoria|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
131621|2023-06-15|18:30:44|1|3|Astoria|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
131622|2023-06-15|18:32:45|2|3|Astoria|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
131623|2023-06-15|18:33:39|1|8|Hell's Kitchen|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
131624|2023-06-15|18:34:27|1|3|Astoria|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
131625|2023-06-15|18:36:18|2|3|Astoria|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
131626|2023-06-15|18:36:18|1|3|Astoria|74|3.5|Bakery|Biscotti|Ginger Biscotti
131627|2023-06-15|18:38:00|1|3|Astoria|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
131628|2023-06-15|18:38:15|2|8|Hell's Kitchen|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
131629|2023-06-15|18:40:39|2|8|Hell's Kitchen|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
131630|2023-06-15|18:42:16|2|8|Hell's Kitchen|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
131631|2023-06-15|18:42:51|1|3|Astoria|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
131632|2023-06-15|18:44:38|2|3|Astoria|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
131633|2023-06-15|18:44:38|1|3|Astoria|73|3.75|Bakery|Pastry|Almond Croissant
131634|2023-06-15|18:44:44|2|3|Astoria|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
131635|2023-06-15|18:47:05|1|3|Astoria|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
131636|2023-06-15|18:47:11|1|8|Hell's Kitchen|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
131637|2023-06-15|18:50:27|2|3|Astoria|37|3.0|Coffee|Barista Espresso|Espresso shot
131638|2023-06-15|18:50:27|1|3|Astoria|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
131639|2023-06-15|18:51:32|1|3|Astoria|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
131640|2023-06-15|18:52:13|1|3|Astoria|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
131641|2023-06-15|18:54:19|2|3|Astoria|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
131642|2023-06-15|18:54:19|1|3|Astoria|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
131643|2023-06-15|18:56:37|1|3|Astoria|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
131644|2023-06-15|18:57:49|1|3|Astoria|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
131645|2023-06-15|19:00:43|1|8|Hell's Kitchen|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
131646|2023-06-15|19:04:07|1|3|Astoria|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
131647|2023-06-15|19:10:15|2|8|Hell's Kitchen|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
131648|2023-06-15|19:12:04|2|8|Hell's Kitchen|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
131649|2023-06-15|19:13:17|2|8|Hell's Kitchen|40|3.75|Coffee|Barista Espresso|Cappuccino
131650|2023-06-15|19:13:17|1|8|Hell's Kitchen|72|3.25|Bakery|Scone|Ginger Scone
131651|2023-06-15|19:13:58|2|8|Hell's Kitchen|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
131652|2023-06-15|19:17:20|1|8|Hell's Kitchen|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
131653|2023-06-15|19:17:28|1|8|Hell's Kitchen|87|2.1|Coffee|Barista Espresso|Ouro Brasileiro shot
131654|2023-06-15|19:17:28|1|8|Hell's Kitchen|72|3.25|Bakery|Scone|Ginger Scone
131655|2023-06-15|19:19:58|2|8|Hell's Kitchen|40|3.75|Coffee|Barista Espresso|Cappuccino
131656|2023-06-15|19:19:58|1|8|Hell's Kitchen|64|0.8|Flavours|Regular syrup|Hazelnut syrup
131657|2023-06-15|19:23:46|1|8|Hell's Kitchen|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
131658|2023-06-15|19:24:53|2|3|Astoria|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
131659|2023-06-15|19:25:12|1|3|Astoria|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
131660|2023-06-15|19:28:50|1|3|Astoria|39|4.25|Coffee|Barista Espresso|Latte Rg
131661|2023-06-15|19:28:50|1|3|Astoria|76|3.5|Bakery|Biscotti|Chocolate Chip Biscotti
131662|2023-06-15|19:29:05|1|8|Hell's Kitchen|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
131663|2023-06-15|19:29:21|2|8|Hell's Kitchen|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
131664|2023-06-15|19:31:29|1|8|Hell's Kitchen|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
131665|2023-06-15|19:36:55|1|3|Astoria|38|3.75|Coffee|Barista Espresso|Latte
131666|2023-06-15|19:37:12|1|3|Astoria|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
131667|2023-06-15|19:37:12|1|3|Astoria|8|45.0|Coffee beans|Premium Beans|Civet Cat
131668|2023-06-15|19:38:37|2|8|Hell's Kitchen|87|3.0|Coffee|Barista Espresso|Ouro Brasileiro shot
131669|2023-06-15|19:39:59|1|8|Hell's Kitchen|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
131670|2023-06-15|19:40:19|2|3|Astoria|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
131671|2023-06-15|19:40:19|1|3|Astoria|74|3.5|Bakery|Biscotti|Ginger Biscotti
131672|2023-06-15|19:42:56|2|3|Astoria|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
131673|2023-06-15|19:42:56|1|3|Astoria|6|21.0|Coffee beans|Gourmet Beans|Ethiopia
131674|2023-06-15|19:43:33|1|3|Astoria|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
131675|2023-06-15|19:43:33|1|3|Astoria|77|3.0|Bakery|Scone|Oatmeal Scone
131676|2023-06-15|19:44:02|2|3|Astoria|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
131677|2023-06-15|19:44:02|1|3|Astoria|4|20.45|Coffee beans|Espresso Beans|Primo Espresso Roast
131678|2023-06-15|19:44:04|2|3|Astoria|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
131679|2023-06-15|19:44:33|2|8|Hell's Kitchen|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
131680|2023-06-15|19:45:41|1|8|Hell's Kitchen|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
131681|2023-06-15|19:47:38|1|3|Astoria|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
131682|2023-06-15|19:51:21|1|8|Hell's Kitchen|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
131683|2023-06-15|19:54:34|2|3|Astoria|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
131684|2023-06-15|19:56:59|2|8|Hell's Kitchen|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
131685|2023-06-15|19:57:05|2|3|Astoria|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
131686|2023-06-15|19:59:49|1|3|Astoria|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
131687|2023-06-16|06:00:35|1|5|Lower Manhattan|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
131688|2023-06-16|06:04:02|1|5|Lower Manhattan|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
131689|2023-06-16|06:04:02|1|5|Lower Manhattan|71|3.75|Bakery|Pastry|Chocolate Croissant
131690|2023-06-16|06:06:16|2|5|Lower Manhattan|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
131691|2023-06-16|06:10:21|1|5|Lower Manhattan|71|3.75|Bakery|Pastry|Chocolate Croissant
131692|2023-06-16|06:10:35|1|5|Lower Manhattan|38|3.75|Coffee|Barista Espresso|Latte
131693|2023-06-16|06:10:35|1|5|Lower Manhattan|64|0.8|Flavours|Regular syrup|Hazelnut syrup
131694|2023-06-16|06:11:55|1|5|Lower Manhattan|37|3.0|Coffee|Barista Espresso|Espresso shot
131695|2023-06-16|06:11:55|2|5|Lower Manhattan|84|0.8|Flavours|Regular syrup|Chocolate syrup
131696|2023-06-16|06:15:08|2|5|Lower Manhattan|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
131697|2023-06-16|06:15:46|2|5|Lower Manhattan|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
131698|2023-06-16|06:16:14|1|5|Lower Manhattan|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
131699|2023-06-16|06:17:35|1|5|Lower Manhattan|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
131700|2023-06-16|06:18:46|1|5|Lower Manhattan|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
131701|2023-06-16|06:20:46|1|5|Lower Manhattan|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
131702|2023-06-16|06:20:46|1|5|Lower Manhattan|18|10.95|Loose Tea|Chai tea|Spicy Eye Opener Chai
131703|2023-06-16|06:24:17|2|5|Lower Manhattan|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
131704|2023-06-16|06:24:25|2|5|Lower Manhattan|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
131705|2023-06-16|06:28:03|2|5|Lower Manhattan|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
131706|2023-06-16|06:29:00|1|5|Lower Manhattan|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
131707|2023-06-16|06:30:24|2|5|Lower Manhattan|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
131708|2023-06-16|06:31:09|1|8|Hell's Kitchen|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
131709|2023-06-16|06:31:32|2|8|Hell's Kitchen|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
131710|2023-06-16|06:32:48|2|8|Hell's Kitchen|39|4.25|Coffee|Barista Espresso|Latte Rg
131711|2023-06-16|06:32:48|1|8|Hell's Kitchen|84|0.8|Flavours|Regular syrup|Chocolate syrup
131712|2023-06-16|06:33:02|2|8|Hell's Kitchen|38|3.75|Coffee|Barista Espresso|Latte
131713|2023-06-16|06:33:24|1|8|Hell's Kitchen|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
131714|2023-06-16|06:34:12|2|8|Hell's Kitchen|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
131715|2023-06-16|06:34:34|1|8|Hell's Kitchen|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
131716|2023-06-16|06:34:34|1|8|Hell's Kitchen|77|3.0|Bakery|Scone|Oatmeal Scone
131717|2023-06-16|06:35:52|2|5|Lower Manhattan|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
131718|2023-06-16|06:35:52|1|5|Lower Manhattan|77|3.0|Bakery|Scone|Oatmeal Scone
131719|2023-06-16|06:35:52|1|5|Lower Manhattan|83|14.0|Branded|Housewares|I Need My Bean! Latte cup
131720|2023-06-16|06:37:00|1|8|Hell's Kitchen|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
131721|2023-06-16|06:37:01|2|8|Hell's Kitchen|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
131722|2023-06-16|06:37:09|2|8|Hell's Kitchen|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
131723|2023-06-16|06:37:09|1|8|Hell's Kitchen|83|14.0|Branded|Housewares|I Need My Bean! Latte cup
131724|2023-06-16|06:42:27|1|8|Hell's Kitchen|37|3.0|Coffee|Barista Espresso|Espresso shot
131725|2023-06-16|06:42:27|1|8|Hell's Kitchen|65|0.8|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
131726|2023-06-16|06:42:55|1|5|Lower Manhattan|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
131727|2023-06-16|06:44:04|2|5|Lower Manhattan|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
131728|2023-06-16|06:45:42|2|8|Hell's Kitchen|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
131729|2023-06-16|06:45:42|1|8|Hell's Kitchen|79|3.75|Bakery|Scone|Jumbo Savory Scone
131730|2023-06-16|06:45:45|2|8|Hell's Kitchen|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
131731|2023-06-16|06:46:12|2|8|Hell's Kitchen|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
131732|2023-06-16|06:47:40|1|5|Lower Manhattan|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
131733|2023-06-16|06:47:40|1|5|Lower Manhattan|64|0.8|Flavours|Regular syrup|Hazelnut syrup
131734|2023-06-16|06:47:40|1|5|Lower Manhattan|1|18.0|Coffee beans|Organic Beans|Brazilian - Organic
131735|2023-06-16|06:51:30|2|8|Hell's Kitchen|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
131736|2023-06-16|06:51:30|1|8|Hell's Kitchen|76|3.5|Bakery|Biscotti|Chocolate Chip Biscotti
131737|2023-06-16|06:52:52|1|5|Lower Manhattan|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
131738|2023-06-16|06:55:22|1|8|Hell's Kitchen|71|3.75|Bakery|Pastry|Chocolate Croissant
131739|2023-06-16|06:55:27|1|5|Lower Manhattan|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
131740|2023-06-16|06:55:32|1|5|Lower Manhattan|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
131741|2023-06-16|06:55:54|1|8|Hell's Kitchen|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
131742|2023-06-16|06:56:28|2|8|Hell's Kitchen|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
131743|2023-06-16|06:56:50|2|8|Hell's Kitchen|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
131744|2023-06-16|06:56:54|2|5|Lower Manhattan|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
131745|2023-06-16|06:57:06|2|8|Hell's Kitchen|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
131746|2023-06-16|06:58:07|2|8|Hell's Kitchen|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
131747|2023-06-16|06:58:10|1|8|Hell's Kitchen|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
131748|2023-06-16|07:02:39|2|8|Hell's Kitchen|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
131749|2023-06-16|07:02:39|1|8|Hell's Kitchen|5|15.0|Coffee beans|Gourmet Beans|Columbian Medium Roast
131750|2023-06-16|07:02:40|2|8|Hell's Kitchen|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
131751|2023-06-16|07:02:45|2|8|Hell's Kitchen|87|3.0|Coffee|Barista Espresso|Ouro Brasileiro shot
131752|2023-06-16|07:02:56|2|8|Hell's Kitchen|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
131753|2023-06-16|07:02:56|1|8|Hell's Kitchen|17|9.5|Loose Tea|Chai tea|Morning Sunrise Chai
131754|2023-06-16|07:03:19|1|3|Astoria|39|4.25|Coffee|Barista Espresso|Latte Rg
131755|2023-06-16|07:03:19|1|3|Astoria|10|10.0|Coffee beans|Green beans|Guatemalan Sustainably Grown
131756|2023-06-16|07:04:32|1|8|Hell's Kitchen|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
131757|2023-06-16|07:04:43|1|8|Hell's Kitchen|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
131758|2023-06-16|07:05:58|1|5|Lower Manhattan|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
131759|2023-06-16|07:06:01|2|5|Lower Manhattan|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
131760|2023-06-16|07:06:06|2|3|Astoria|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
131761|2023-06-16|07:06:34|1|8|Hell's Kitchen|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
131762|2023-06-16|07:06:34|1|8|Hell's Kitchen|71|3.75|Bakery|Pastry|Chocolate Croissant
131763|2023-06-16|07:06:56|1|8|Hell's Kitchen|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
131764|2023-06-16|07:07:00|1|8|Hell's Kitchen|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
131765|2023-06-16|07:07:00|1|8|Hell's Kitchen|70|3.25|Bakery|Scone|Cranberry Scone
131766|2023-06-16|07:07:34|1|5|Lower Manhattan|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
131767|2023-06-16|07:08:18|1|8|Hell's Kitchen|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
131768|2023-06-16|07:08:18|1|8|Hell's Kitchen|78|4.5|Bakery|Scone|Scottish Cream Scone 
131769|2023-06-16|07:08:37|1|5|Lower Manhattan|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
131770|2023-06-16|07:08:39|1|3|Astoria|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
131771|2023-06-16|07:08:52|2|3|Astoria|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
131772|2023-06-16|07:09:11|2|3|Astoria|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
131773|2023-06-16|07:09:11|1|3|Astoria|78|4.5|Bakery|Scone|Scottish Cream Scone 
131774|2023-06-16|07:10:02|2|8|Hell's Kitchen|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
131775|2023-06-16|07:10:22|1|3|Astoria|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
131776|2023-06-16|07:10:58|2|8|Hell's Kitchen|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
131777|2023-06-16|07:11:08|1|5|Lower Manhattan|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
131778|2023-06-16|07:12:12|1|3|Astoria|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
131779|2023-06-16|07:12:12|1|3|Astoria|71|3.75|Bakery|Pastry|Chocolate Croissant
131780|2023-06-16|07:12:13|1|8|Hell's Kitchen|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
131781|2023-06-16|07:12:13|1|8|Hell's Kitchen|70|3.25|Bakery|Scone|Cranberry Scone
131782|2023-06-16|07:13:19|1|8|Hell's Kitchen|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
131783|2023-06-16|07:13:19|1|8|Hell's Kitchen|75|3.5|Bakery|Pastry|Croissant
131784|2023-06-16|07:13:56|1|8|Hell's Kitchen|87|3.0|Coffee|Barista Espresso|Ouro Brasileiro shot
131785|2023-06-16|07:14:39|2|3|Astoria|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
131786|2023-06-16|07:14:46|2|8|Hell's Kitchen|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
131787|2023-06-16|07:15:01|1|3|Astoria|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
